2025-05-11 05:36:27,751	INFO worker.py:1832 -- Started a local Ray instance. View the dashboard at [1m[32m127.0.0.1:8265 [39m[22m
[36m(TaskRunner pid=3237266)[0m wandb:                                  perf/cpu_memory_used_gb 44.78375
[36m(TaskRunner pid=3237266)[0m wandb:                             perf/max_memory_allocated_gb 50.41644
[36m(TaskRunner pid=3237266)[0m wandb:                              perf/max_memory_reserved_gb 56.72461
[36m(TaskRunner pid=3237266)[0m wandb:                                           perf/mfu/actor 0.48077
[36m(TaskRunner pid=3237266)[0m wandb:                                          perf/throughput 842.66612
[36m(TaskRunner pid=3237266)[0m wandb:                                       perf/time_per_step 110.7921
[36m(TaskRunner pid=3237266)[0m wandb:                                    perf/total_num_tokens 746886
[36m(TaskRunner pid=3237266)[0m wandb:                                 prompt_length/clip_ratio 0
[36m(TaskRunner pid=3237266)[0m wandb:                                        prompt_length/max 463
[36m(TaskRunner pid=3237266)[0m wandb:                                       prompt_length/mean 296.26562
[36m(TaskRunner pid=3237266)[0m wandb:                                        prompt_length/min 201
[36m(TaskRunner pid=3237266)[0m wandb:                               response_length/clip_ratio 0.20573
[36m(TaskRunner pid=3237266)[0m wandb:                                      response_length/max 1024
[36m(TaskRunner pid=3237266)[0m wandb:                                     response_length/mean 676.24219
[36m(TaskRunner pid=3237266)[0m wandb:                                      response_length/min 167
[36m(TaskRunner pid=3237266)[0m wandb:                                  timing_per_token_ms/adv 0.00057
[36m(TaskRunner pid=3237266)[0m wandb:                                  timing_per_token_ms/gen 0.06802
[36m(TaskRunner pid=3237266)[0m wandb:                                  timing_per_token_ms/ref 0.01948
[36m(TaskRunner pid=3237266)[0m wandb:                         timing_per_token_ms/update_actor 0.06747
[36m(TaskRunner pid=3237266)[0m wandb:                                             timing_s/adv 0.42906
[36m(TaskRunner pid=3237266)[0m wandb:                                             timing_s/gen 35.3247
[36m(TaskRunner pid=3237266)[0m wandb:                                    timing_s/old_log_prob 10.06996
[36m(TaskRunner pid=3237266)[0m wandb:                                             timing_s/ref 14.55222
[36m(TaskRunner pid=3237266)[0m wandb:                                            timing_s/step 110.7921
[36m(TaskRunner pid=3237266)[0m wandb:                                    timing_s/update_actor 50.39169
[36m(TaskRunner pid=3237266)[0m wandb:                  val-aux/jec-qa-1-multi-choice/acc/std@1 0
[36m(TaskRunner pid=3237266)[0m wandb:           val-aux/jec-qa-1-multi-choice/acc/worst@1/mean 0.14955
[36m(TaskRunner pid=3237266)[0m wandb:            val-aux/jec-qa-1-multi-choice/acc/worst@1/std 0
[36m(TaskRunner pid=3237266)[0m wandb:  val-aux/jec-qa-1-multi-choice/answer_reward/best@1/mean 0.21784
[36m(TaskRunner pid=3237266)[0m wandb:   val-aux/jec-qa-1-multi-choice/answer_reward/best@1/std 0.0
[36m(TaskRunner pid=3237266)[0m wandb:       val-aux/jec-qa-1-multi-choice/answer_reward/mean@1 0.21784
[36m(TaskRunner pid=3237266)[0m wandb:        val-aux/jec-qa-1-multi-choice/answer_reward/std@1 0
[36m(TaskRunner pid=3237266)[0m wandb: val-aux/jec-qa-1-multi-choice/answer_reward/worst@1/mean 0.21784
[36m(TaskRunner pid=3237266)[0m wandb:  val-aux/jec-qa-1-multi-choice/answer_reward/worst@1/std 0.0
[36m(TaskRunner pid=3237266)[0m wandb:             val-aux/jec-qa-1-multi-choice/f1/best@1/mean 0.43837
[36m(TaskRunner pid=3237266)[0m wandb:              val-aux/jec-qa-1-multi-choice/f1/best@1/std 0.0
[36m(TaskRunner pid=3237266)[0m wandb:                  val-aux/jec-qa-1-multi-choice/f1/mean@1 0.43837
[36m(TaskRunner pid=3237266)[0m wandb:                   val-aux/jec-qa-1-multi-choice/f1/std@1 0
[36m(TaskRunner pid=3237266)[0m wandb:            val-aux/jec-qa-1-multi-choice/f1/worst@1/mean 0.43837
[36m(TaskRunner pid=3237266)[0m wandb:             val-aux/jec-qa-1-multi-choice/f1/worst@1/std 0.0
[36m(TaskRunner pid=3237266)[0m wandb:  val-aux/jec-qa-1-multi-choice/format_reward/best@1/mean 0.77662
[36m(TaskRunner pid=3237266)[0m wandb:   val-aux/jec-qa-1-multi-choice/format_reward/best@1/std 0
[36m(TaskRunner pid=3237266)[0m wandb:       val-aux/jec-qa-1-multi-choice/format_reward/mean@1 0.77662
[36m(TaskRunner pid=3237266)[0m wandb:        val-aux/jec-qa-1-multi-choice/format_reward/std@1 0
[36m(TaskRunner pid=3237266)[0m wandb: val-aux/jec-qa-1-multi-choice/format_reward/worst@1/mean 0.77662
[36m(TaskRunner pid=3237266)[0m wandb:  val-aux/jec-qa-1-multi-choice/format_reward/worst@1/std 0
[36m(TaskRunner pid=3237266)[0m wandb:      val-aux/jec-qa-1-multi-choice/precision/best@1/mean 0.43512
[36m(TaskRunner pid=3237266)[0m wandb:       val-aux/jec-qa-1-multi-choice/precision/best@1/std 0.0
[36m(TaskRunner pid=3237266)[0m wandb:           val-aux/jec-qa-1-multi-choice/precision/mean@1 0.43512
[36m(TaskRunner pid=3237266)[0m wandb:            val-aux/jec-qa-1-multi-choice/precision/std@1 0
[36m(TaskRunner pid=3237266)[0m wandb:     val-aux/jec-qa-1-multi-choice/precision/worst@1/mean 0.43512
[36m(TaskRunner pid=3237266)[0m wandb:      val-aux/jec-qa-1-multi-choice/precision/worst@1/std 0.0
[36m(TaskRunner pid=3237266)[0m wandb:         val-aux/jec-qa-1-multi-choice/recall/best@1/mean 0.50939
[36m(TaskRunner pid=3237266)[0m wandb:          val-aux/jec-qa-1-multi-choice/recall/best@1/std 0.0
[36m(TaskRunner pid=3237266)[0m wandb:              val-aux/jec-qa-1-multi-choice/recall/mean@1 0.50939
[36m(TaskRunner pid=3237266)[0m wandb:               val-aux/jec-qa-1-multi-choice/recall/std@1 0
[36m(TaskRunner pid=3237266)[0m wandb:        val-aux/jec-qa-1-multi-choice/recall/worst@1/mean 0.50939
[36m(TaskRunner pid=3237266)[0m wandb:         val-aux/jec-qa-1-multi-choice/recall/worst@1/std 0.0
[36m(TaskRunner pid=3237266)[0m wandb:         val-aux/jec-qa-1-multi-choice/reward/best@1/mean 0.99446
[36m(TaskRunner pid=3237266)[0m wandb:          val-aux/jec-qa-1-multi-choice/reward/best@1/std 0
[36m(TaskRunner pid=3237266)[0m wandb:              val-aux/jec-qa-1-multi-choice/reward/mean@1 0.99446
[36m(TaskRunner pid=3237266)[0m wandb:               val-aux/jec-qa-1-multi-choice/reward/std@1 0
[36m(TaskRunner pid=3237266)[0m wandb:        val-aux/jec-qa-1-multi-choice/reward/worst@1/mean 0.99446
[36m(TaskRunner pid=3237266)[0m wandb:         val-aux/jec-qa-1-multi-choice/reward/worst@1/std 0
[36m(TaskRunner pid=3237266)[0m wandb:          val-aux/jec-qa-1-multi-choice/score/best@1/mean 0.99446
[36m(TaskRunner pid=3237266)[0m wandb:           val-aux/jec-qa-1-multi-choice/score/best@1/std 0.0
[36m(TaskRunner pid=3237266)[0m wandb:               val-aux/jec-qa-1-multi-choice/score/mean@1 0.99446
[36m(TaskRunner pid=3237266)[0m wandb:                val-aux/jec-qa-1-multi-choice/score/std@1 0
[36m(TaskRunner pid=3237266)[0m wandb:         val-aux/jec-qa-1-multi-choice/score/worst@1/mean 0.99446
[36m(TaskRunner pid=3237266)[0m wandb:          val-aux/jec-qa-1-multi-choice/score/worst@1/std 0.0
[36m(TaskRunner pid=3237266)[0m wandb:           val-core/jec-qa-1-multi-choice/acc/best@1/mean 0.14955
[36m(TaskRunner pid=3237266)[0m wandb:            val-core/jec-qa-1-multi-choice/acc/best@1/std 0
[36m(TaskRunner pid=3237266)[0m wandb:                val-core/jec-qa-1-multi-choice/acc/mean@1 0.14955
[36m(TaskRunner pid=3237266)[0m wandb: 
[36m(TaskRunner pid=3237266)[0m wandb: 🚀 View run qwen2.5-7b-grpo-mcq at: https://wandb.ai/eang333cms-peking-university/Lawyer-Zero/runs/5ok9zdaj
[36m(TaskRunner pid=3237266)[0m wandb: ⭐️ View project at: https://wandb.ai/eang333cms-peking-university/Lawyer-Zero
[36m(TaskRunner pid=3237266)[0m wandb: Synced 5 W&B file(s), 0 media file(s), 0 artifact file(s) and 0 other file(s)
[36m(TaskRunner pid=3237266)[0m wandb: Find logs at: ./wandb/run-20250511_053741-5ok9zdaj/logs
[36m(TaskRunner pid=3237266)[0m Training Progress:   1%|          | 1/132 [02:52<6:16:35, 172.49s/it]
[36m(TaskRunner pid=3237266)[0m step:0 - val-aux/jec-qa-1-multi-choice/reward/mean@1:0.994 - val-aux/jec-qa-1-multi-choice/reward/std@1:0.000 - val-aux/jec-qa-1-multi-choice/reward/best@1/mean:0.994 - val-aux/jec-qa-1-multi-choice/reward/best@1/std:0.000 - val-aux/jec-qa-1-multi-choice/reward/worst@1/mean:0.994 - val-aux/jec-qa-1-multi-choice/reward/worst@1/std:0.000 - val-aux/jec-qa-1-multi-choice/score/mean@1:0.994 - val-aux/jec-qa-1-multi-choice/score/std@1:0.000 - val-aux/jec-qa-1-multi-choice/score/best@1/mean:0.994 - val-aux/jec-qa-1-multi-choice/score/best@1/std:0.000 - val-aux/jec-qa-1-multi-choice/score/worst@1/mean:0.994 - val-aux/jec-qa-1-multi-choice/score/worst@1/std:0.000 - val-aux/jec-qa-1-multi-choice/format_reward/mean@1:0.777 - val-aux/jec-qa-1-multi-choice/format_reward/std@1:0.000 - val-aux/jec-qa-1-multi-choice/format_reward/best@1/mean:0.777 - val-aux/jec-qa-1-multi-choice/format_reward/best@1/std:0.000 - val-aux/jec-qa-1-multi-choice/format_reward/worst@1/mean:0.777 - val-aux/jec-qa-1-multi-choice/format_reward/worst@1/std:0.000 - val-aux/jec-qa-1-multi-choice/answer_reward/mean@1:0.218 - val-aux/jec-qa-1-multi-choice/answer_reward/std@1:0.000 - val-aux/jec-qa-1-multi-choice/answer_reward/best@1/mean:0.218 - val-aux/jec-qa-1-multi-choice/answer_reward/best@1/std:0.000 - val-aux/jec-qa-1-multi-choice/answer_reward/worst@1/mean:0.218 - val-aux/jec-qa-1-multi-choice/answer_reward/worst@1/std:0.000 - val-core/jec-qa-1-multi-choice/acc/mean@1:0.150 - val-aux/jec-qa-1-multi-choice/acc/std@1:0.000 - val-core/jec-qa-1-multi-choice/acc/best@1/mean:0.150 - val-core/jec-qa-1-multi-choice/acc/best@1/std:0.000 - val-aux/jec-qa-1-multi-choice/acc/worst@1/mean:0.150 - val-aux/jec-qa-1-multi-choice/acc/worst@1/std:0.000 - val-aux/jec-qa-1-multi-choice/precision/mean@1:0.435 - val-aux/jec-qa-1-multi-choice/precision/std@1:0.000 - val-aux/jec-qa-1-multi-choice/precision/best@1/mean:0.435 - val-aux/jec-qa-1-multi-choice/precision/best@1/std:0.000 - val-aux/jec-qa-1-multi-choice/precision/worst@1/mean:0.435 - val-aux/jec-qa-1-multi-choice/precision/worst@1/std:0.000 - val-aux/jec-qa-1-multi-choice/recall/mean@1:0.509 - val-aux/jec-qa-1-multi-choice/recall/std@1:0.000 - val-aux/jec-qa-1-multi-choice/recall/best@1/mean:0.509 - val-aux/jec-qa-1-multi-choice/recall/best@1/std:0.000 - val-aux/jec-qa-1-multi-choice/recall/worst@1/mean:0.509 - val-aux/jec-qa-1-multi-choice/recall/worst@1/std:0.000 - val-aux/jec-qa-1-multi-choice/f1/mean@1:0.438 - val-aux/jec-qa-1-multi-choice/f1/std@1:0.000 - val-aux/jec-qa-1-multi-choice/f1/best@1/mean:0.438 - val-aux/jec-qa-1-multi-choice/f1/best@1/std:0.000 - val-aux/jec-qa-1-multi-choice/f1/worst@1/mean:0.438 - val-aux/jec-qa-1-multi-choice/f1/worst@1/std:0.000
[36m(TaskRunner pid=3237266)[0m list(reward_extra_infos_dict.keys())=['score', 'format_reward', 'answer_reward', 'acc', 'precision', 'recall', 'f1']
[36m(TaskRunner pid=3237266)[0m step:1 - global_seqlen/min:88648.000 - global_seqlen/max:103950.000 - global_seqlen/minmax_diff:15302.000 - global_seqlen/balanced_min:93360.000 - global_seqlen/balanced_max:93361.000 - global_seqlen/mean:93360.750 - actor/entropy_loss:538.670 - actor/kl_loss:0.007 - actor/kl_coef:0.001 - actor/pg_loss:1.048 - actor/pg_clipfrac:0.000 - actor/ppo_kl:0.000 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:2.381 - perf/mfu/actor:0.481 - perf/max_memory_allocated_gb:50.416 - perf/max_memory_reserved_gb:56.725 - perf/cpu_memory_used_gb:44.784 - actor/lr:0.000 - critic/score/mean:0.630 - critic/score/max:2.000 - critic/score/min:0.000 - critic/rewards/mean:0.630 - critic/rewards/max:2.000 - critic/rewards/min:0.000 - critic/advantages/mean:-0.046 - critic/advantages/max:1.517 - critic/advantages/min:-1.333 - critic/returns/mean:-0.046 - critic/returns/max:1.517 - critic/returns/min:-1.333 - response_length/mean:676.242 - response_length/max:1024.000 - response_length/min:167.000 - response_length/clip_ratio:0.206 - prompt_length/mean:296.266 - prompt_length/max:463.000 - prompt_length/min:201.000 - prompt_length/clip_ratio:0.000 - timing_s/gen:35.325 - timing_s/old_log_prob:10.070 - timing_s/ref:14.552 - timing_s/adv:0.429 - timing_s/update_actor:50.392 - timing_s/step:110.792 - timing_per_token_ms/gen:0.068 - timing_per_token_ms/update_actor:0.067 - timing_per_token_ms/adv:0.001 - timing_per_token_ms/ref:0.019 - perf/total_num_tokens:746886.000 - perf/time_per_step:110.792 - perf/throughput:842.666
[36m(TaskRunner pid=3237266)[0m list(reward_extra_infos_dict.keys())=['score', 'format_reward', 'answer_reward', 'acc', 'precision', 'recall', 'f1']
Error executing job with overrides: ['algorithm.adv_estimator=grpo', 'data.train_files=/home/wangyc/verl/data/jec-qa-1-multi-choice/train.parquet', 'data.val_files=/home/wangyc/verl/data/jec-qa-1-multi-choice/test.parquet', 'data.train_batch_size=128', 'data.val_batch_size=1312', 'data.max_prompt_length=1024', 'data.max_response_length=1024', 'actor_rollout_ref.model.path=/home/wangyc/.cache/modelscope/hub/models/deepseek-ai/DeepSeek-R1-Distill-Qwen-7B', 'actor_rollout_ref.actor.optim.lr=1e-6', 'actor_rollout_ref.model.use_remove_padding=True', 'actor_rollout_ref.actor.ppo_mini_batch_size=64', 'actor_rollout_ref.actor.ppo_micro_batch_size_per_gpu=16', 'actor_rollout_ref.actor.loss_agg_mode=seq-mean-token-sum-norm', 'actor_rollout_ref.actor.use_kl_loss=True', 'actor_rollout_ref.actor.kl_loss_coef=0.001', 'actor_rollout_ref.actor.kl_loss_type=low_var_kl', 'actor_rollout_ref.actor.entropy_coeff=0', 'actor_rollout_ref.model.enable_gradient_checkpointing=True', 'actor_rollout_ref.actor.fsdp_config.param_offload=False', 'actor_rollout_ref.actor.fsdp_config.optimizer_offload=False', 'actor_rollout_ref.rollout.log_prob_micro_batch_size_per_gpu=32', 'actor_rollout_ref.rollout.tensor_model_parallel_size=2', 'actor_rollout_ref.rollout.name=vllm', 'actor_rollout_ref.rollout.gpu_memory_utilization=0.6', 'actor_rollout_ref.rollout.n=6', 'actor_rollout_ref.ref.log_prob_micro_batch_size_per_gpu=32', 'actor_rollout_ref.ref.fsdp_config.param_offload=True', 'algorithm.use_kl_in_reward=False', 'algorithm.norm_adv_by_std_in_grpo=False', 'trainer.critic_warmup=0', "trainer.logger=['console','wandb']", 'trainer.project_name=Lawyer-Zero', 'trainer.experiment_name=qwen2.5-7b-grpo-mcq', 'trainer.n_gpus_per_node=8', 'trainer.nnodes=1', 'trainer.default_local_dir=checkpoints/qwen2.5-7b-grpo-hard-mcq', 'trainer.save_freq=50', 'trainer.test_freq=10', 'trainer.total_epochs=2']
Traceback (most recent call last):
  File "/home/wangyc/verl/verl/trainer/main_ppo.py", line 63, in main
    run_ppo(config)
  File "/home/wangyc/verl/verl/trainer/main_ppo.py", line 80, in run_ppo
    ray.get(runner.run.remote(config))
  File "/home/wangyc/miniconda3/envs/verl/lib/python3.10/site-packages/ray/_private/auto_init_hook.py", line 21, in auto_init_wrapper
    return fn(*args, **kwargs)
  File "/home/wangyc/miniconda3/envs/verl/lib/python3.10/site-packages/ray/_private/client_mode_hook.py", line 103, in wrapper
    return func(*args, **kwargs)
  File "/home/wangyc/miniconda3/envs/verl/lib/python3.10/site-packages/ray/_private/worker.py", line 2771, in get
    values, debugger_breakpoint = worker.get_objects(object_refs, timeout=timeout)
  File "/home/wangyc/miniconda3/envs/verl/lib/python3.10/site-packages/ray/_private/worker.py", line 919, in get_objects
    raise value.as_instanceof_cause()
ray.exceptions.RayTaskError(OutOfMemoryError): [36mray::TaskRunner.run()[39m (pid=3237266, ip=222.29.51.203, actor_id=c5bb4bfc502d3dab8a0923a301000000, repr=<main_ppo.TaskRunner object at 0x7f42f4eca980>)
  File "/home/wangyc/verl/verl/trainer/main_ppo.py", line 208, in run
    trainer.fit()
  File "/home/wangyc/verl/verl/trainer/ppo/ray_trainer.py", line 1048, in fit
    actor_output = self.actor_rollout_wg.update_actor(batch)
  File "/home/wangyc/verl/verl/single_controller/ray/base.py", line 43, in func
    output = ray.get(output)
ray.exceptions.RayTaskError(OutOfMemoryError): [36mray::WorkerDict.actor_rollout_update_actor()[39m (pid=3246154, ip=222.29.51.203, actor_id=55e64524f05c24745bad340701000000, repr=<verl.single_controller.ray.base.WorkerDict object at 0x7fc3e4cc0850>)
  File "/home/wangyc/verl/verl/single_controller/ray/base.py", line 440, in func
    return getattr(self.worker_dict[key], name)(*args, **kwargs)
  File "/home/wangyc/verl/verl/single_controller/base/decorator.py", line 413, in inner
    return func(*args, **kwargs)
  File "/home/wangyc/verl/verl/workers/fsdp_workers.py", line 514, in update_actor
    metrics = self.actor.update_policy(data=data)
  File "/home/wangyc/verl/verl/utils/debug/performance.py", line 61, in f
    return self.log(decorated_function, *args, **kwargs)
  File "/home/wangyc/verl/verl/utils/debug/performance.py", line 70, in log
    output = func(*args, **kwargs)
  File "/home/wangyc/verl/verl/workers/actor/dp_actor.py", line 381, in update_policy
    loss.backward()
  File "/home/wangyc/miniconda3/envs/verl/lib/python3.10/site-packages/torch/_tensor.py", line 626, in backward
    torch.autograd.backward(
  File "/home/wangyc/miniconda3/envs/verl/lib/python3.10/site-packages/torch/autograd/__init__.py", line 347, in backward
    _engine_run_backward(
  File "/home/wangyc/miniconda3/envs/verl/lib/python3.10/site-packages/torch/autograd/graph.py", line 823, in _engine_run_backward
    return Variable._execution_engine.run_backward(  # Calls into the C++ engine to run the backward pass
torch.OutOfMemoryError: CUDA out of memory. Tried to allocate 4.88 GiB. GPU 0 has a total capacity of 44.53 GiB of which 1.36 GiB is free. Including non-PyTorch memory, this process has 43.12 GiB memory in use. Of the allocated memory 44.18 GiB is allocated by PyTorch, with 94.41 MiB allocated in private pools (e.g., CUDA Graphs), and 11.26 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)

Set the environment variable HYDRA_FULL_ERROR=1 for a complete stack trace.
